order_item_key,order_key,product_key,seller_key,price,freight_value
12785,92802,25355,2337,69.00,13.92
12786,36883,23350,2011,27.90,12.79
12787,74467,16327,2717,79.00,17.80
12788,45070,20483,2066,135.00,14.70
12789,16887,9030,1141,110.00,17.21
12790,55926,1174,2707,50.00,17.60
12791,10265,27868,423,149.94,49.58
12792,10265,27868,423,149.94,49.58
12793,10265,27868,423,149.94,49.58
12794,56594,10892,2066,120.00,12.34
12795,68534,12552,2134,161.90,53.26
12796,19890,2932,2887,139.90,8.72
12797,2740,19956,1643,19.90,16.79
12798,96082,7083,513,145.00,13.45
12799,18863,3264,1974,289.00,10.18
12800,72579,18444,329,106.50,7.93
12801,92543,20910,423,196.99,70.26
12802,25418,6272,123,159.99,16.84
12803,92917,2050,1167,119.00,12.33
12804,92917,2050,1167,119.00,12.33
12805,34611,23313,2801,40.00,58.90
12806,20570,10582,786,18.90,13.47
12807,32276,12451,1225,44.90,12.69
12808,11175,26100,258,79.90,15.32
12809,69824,2539,2991,89.00,41.01
12810,73070,20433,2902,132.93,15.10
12811,42344,7700,76,78.00,38.60
12812,153,17089,2301,148.90,21.53
12813,16260,6168,2810,21.90,11.85
12814,17706,20308,2990,558.90,26.49
12815,50075,23135,2885,189.90,37.10
12816,1173,31587,2421,180.00,35.06
12817,76930,16309,2717,59.00,11.91
12818,65750,30272,2858,16.99,15.10
12819,44600,7903,2243,53.90,21.35
12820,44600,7903,2243,53.90,21.35
12821,44600,7903,2243,53.90,21.35
12822,7882,31621,2153,45.90,12.69
12823,86004,32483,1540,99.80,9.69
12824,16148,20967,1265,57.80,25.68
12825,20691,10399,1974,79.99,15.66
12826,29996,22777,696,23.90,18.28
12827,39874,7237,524,79.90,16.32
12828,5445,32376,2473,14.90,25.63
12829,34622,1334,151,145.00,19.12
12830,59235,10083,2179,34.90,16.11
12831,48431,4320,1382,12.25,7.78
12832,3664,11242,2548,379.99,26.52
12833,68589,14140,92,1399.99,27.05
12834,63371,20243,1571,52.00,12.23
12835,14653,29473,714,45.95,11.85
12836,87336,4507,2858,69.99,13.83
12837,24587,29827,801,19.90,16.79
12838,33645,12771,2810,29.00,35.67
12839,15563,25511,774,79.90,18.66
12840,84648,3812,163,19.90,11.85
12841,80142,24827,1639,34.99,8.29
12842,60132,19918,1801,113.00,20.03
12843,60132,19918,1801,113.00,20.03
12844,90143,17616,1470,26.11,13.94
12845,91644,8465,1672,16.80,16.11
12846,20120,32502,1227,48.00,20.44
12847,20120,23796,1574,27.90,20.44
12848,20120,28820,714,39.90,22.48
12849,20120,13124,663,32.99,2.04
12850,72262,14217,2321,219.90,18.79
12851,42138,5794,3012,70.74,12.84
12852,48176,15021,2222,12.90,11.85
12853,294,18112,597,219.00,19.41
12854,47897,676,731,55.49,9.94
12855,24166,23020,2902,189.90,8.58
12856,58450,25341,1248,79.99,16.53
12857,27148,17293,3025,61.00,16.19
12858,29136,17209,2134,40.00,34.15
12859,29136,17209,2134,40.00,34.15
12860,11329,21774,445,38.00,18.37
12861,70056,7825,1643,19.90,7.78
12862,57585,20413,2170,149.00,12.54
12863,98482,27961,3064,37.99,20.40
12864,89061,14311,2104,89.00,25.17
12865,55880,27841,70,109.90,15.52
12866,53861,9962,2267,7.00,15.10
12867,96539,7160,2749,105.99,23.54
12868,69966,32735,1565,90.00,12.97
12869,8697,7903,2243,49.90,13.37
12870,24343,21620,744,199.65,16.15
12871,8053,22664,1048,13.99,7.78
12872,23974,28974,1225,59.90,16.18
12873,23974,10527,1225,59.90,16.18
12874,62652,11926,786,10.90,12.48
12875,45428,1488,1035,650.00,42.82
12876,4574,18454,711,89.00,15.37
12877,79030,2255,3007,122.99,17.30
12878,71571,3679,2460,189.00,32.07
12879,83996,10595,711,55.00,7.78
12880,68034,21183,711,65.00,17.73
12881,35884,20074,3007,159.77,12.61
12882,22361,25766,2798,129.90,16.35
12883,72608,27171,749,129.90,21.40
12884,59049,15131,1664,37.60,13.60
12885,91480,18468,1076,79.00,16.74
12886,94695,6478,1603,104.90,11.30
12887,40820,30037,416,58.00,13.05
12888,40820,5429,731,47.49,13.05
12889,16397,3988,1672,18.75,19.32
12890,42107,10538,852,84.00,15.34
12891,89995,17516,1170,45.00,13.37
12892,58601,10624,2153,34.90,15.10
12893,58601,31642,2153,24.90,15.10
12894,89466,14930,1140,799.90,21.36
12895,28343,7915,127,39.80,90.40
12896,76530,27,1556,99.90,19.67
12897,29504,28493,1304,109.50,14.94
12898,58650,32257,2442,325.00,14.94
12899,39096,28838,1735,149.00,13.70
12900,67604,17342,1922,349.90,16.18
12901,3170,1494,486,59.90,16.18
12902,3170,1494,486,59.90,16.18
12903,28189,23752,70,66.90,11.08
12904,51778,2835,1522,79.90,8.93
12905,61557,15886,3018,128.90,23.19
12906,39434,23171,2577,35.90,5.14
12907,39434,31956,2577,74.90,12.86
12908,8135,121,279,240.00,28.00
12909,47496,31334,2011,319.00,10.98
12910,62869,3004,524,109.90,18.02
12911,13973,14237,2034,56.58,15.25
12912,53237,12860,711,145.00,8.28
12913,97151,6355,2321,299.90,14.76
12914,77361,8164,524,134.90,18.19
12915,55863,7903,2243,49.00,17.64
12916,12570,29247,2494,98.90,16.39
12917,55768,28052,585,15.49,8.88
12918,37288,4494,1113,39.90,21.15
12919,43165,15572,304,50.00,8.72
12920,1517,30077,293,269.00,17.09
12921,51086,22009,711,129.00,8.16
12922,70028,26891,2262,84.90,15.34
12923,33148,12131,524,119.90,13.86
12924,34329,30583,1716,239.00,35.47
12925,41619,6143,2720,79.90,18.66
12926,3609,18569,2087,3105.00,104.72
12927,64111,28170,133,104.90,19.70
12928,1185,31794,2858,250.00,24.55
12929,30681,17870,731,43.00,18.40
12930,29472,18309,2902,199.00,14.05
12931,86928,25200,587,329.90,27.18
12932,82052,11836,789,34.00,8.27
12933,38711,26154,1565,69.90,0.00
12934,34720,5441,1716,145.00,36.33
12935,66997,21776,2144,120.00,20.33
12936,63333,8780,386,74.90,18.62
12937,40959,27534,2494,72.90,12.85
12938,767,22173,1027,219.99,15.14
12939,86348,17342,1922,349.90,28.19
12940,4312,31715,242,117.30,22.29
12941,18225,30223,524,29.90,7.71
12942,27177,14199,1281,105.00,23.60
12943,59322,11506,2423,69.99,13.51
12944,33843,19228,352,149.90,23.63
12945,9600,11641,3032,79.90,27.51
12946,30540,29161,598,59.90,9.17
12947,30540,29161,598,59.90,9.17
12948,72194,14451,2609,118.00,13.95
12949,5331,29863,2776,55.92,17.64
12950,7848,18572,665,31.90,15.23
12951,89859,24022,2266,59.90,14.13
12952,22827,25378,731,120.00,13.28
12953,12615,21975,1672,32.00,13.37
12954,88298,2077,2494,31.90,8.27
12955,9849,22943,2669,108.90,23.56
12956,67110,4800,270,82.00,18.37
12957,32392,11547,1593,98.90,15.00
12958,33372,2626,578,77.90,18.65
12959,31551,9906,937,84.99,15.34
12960,26947,25775,2810,20.00,12.69
12961,1164,24725,572,99.90,155.39
12962,29082,31424,653,730.00,27.42
12963,81223,7997,1819,125.00,16.63
12964,5513,30828,71,49.90,8.72
12965,73350,8685,677,44.99,22.06
12966,51968,16898,1747,59.90,17.67
12967,85043,15583,1227,29.99,15.10
12968,85043,2218,1227,29.99,15.10
12969,61017,17446,1,74.80,23.67
12970,64362,6943,990,109.70,17.70
12971,7189,21963,3031,765.00,23.23
12972,18942,1303,70,89.90,12.13
12973,70975,15386,2927,36.65,19.45
12974,51673,9188,701,210.00,19.27
12975,83238,12457,610,45.90,15.11
12976,26964,9571,3032,89.90,23.43
12977,79996,9916,1032,219.00,9.69
12978,79996,9916,1032,219.00,9.69
12979,25446,27892,242,169.00,27.50
12980,826,31127,2060,139.99,17.17
12981,63443,26364,1382,9.00,18.23
12982,8886,30161,58,29.67,15.31
12983,29093,9151,2929,72.48,16.27
12984,83699,22462,2902,348.80,16.19
12985,60738,3419,46,127.00,15.64
12986,43632,23166,2196,49.90,15.10
12987,95690,13809,2447,129.99,25.75
12988,17736,11083,792,19.90,14.08
12989,17736,11083,792,19.90,14.08
12990,99150,2895,375,25.00,14.10
12991,76425,16859,2783,200.40,13.36
12992,73495,24924,1225,58.90,26.95
12993,17669,18486,2321,117.00,15.57
12994,37866,11689,2421,283.20,22.78
12995,78449,7346,1382,13.70,15.10
12996,78449,7346,1382,13.70,15.10
12997,26006,11111,2482,29.30,12.79
12998,17311,3349,1118,59.90,18.52
12999,12310,9244,190,54.40,9.34
13000,70149,14682,1842,76.00,18.41
13001,2613,25719,530,133.00,25.80
13002,6528,15274,2412,325.00,10.47
13003,87852,32851,76,14.50,7.39
13004,87852,14465,76,14.80,7.39
13005,30954,12412,711,29.00,7.78
13006,35737,24214,2810,205.00,17.19
13007,94761,17493,52,110.32,13.21
13008,13222,18572,665,22.32,15.26
13009,55500,15621,524,149.90,12.75
13010,31523,14953,121,339.99,15.21
13011,44704,20591,1237,89.00,54.21
13012,97964,8488,2222,47.75,4.01
13013,97964,18431,2222,43.89,40.09
13014,51141,10582,786,18.90,12.48
13015,97548,24720,1382,21.90,15.10
13016,5037,19801,2802,69.90,11.88
13017,64368,26993,711,55.00,18.49
13018,69597,8189,163,36.20,12.76
13019,36848,16779,3012,44.90,12.79
13020,54560,5645,757,461.84,34.92
13021,32650,17591,1811,56.70,56.95
13022,84434,12165,2329,174.90,31.97
13023,38023,11008,791,34.90,17.60
13024,82930,2626,578,74.90,16.96
13025,30938,19977,1016,149.49,9.96
13026,65385,12642,704,34.90,15.34
13027,78155,14217,2321,219.90,18.79
13028,68480,9906,937,84.99,25.04
13029,87162,29075,355,57.99,17.98
13030,37112,8669,861,69.99,9.24
13031,27414,4450,1495,339.90,63.33
13032,51545,22503,3033,109.99,23.06
13033,34903,15120,2011,40.00,15.10
13034,65311,16458,731,28.90,7.94
13035,68913,30463,2995,36.75,15.11
13036,98106,15058,2922,29.99,8.90
13037,22490,17511,1227,56.99,16.16
13038,93383,3901,417,37.40,17.60
13039,48446,8835,2103,100.79,11.91
13040,40288,24721,2305,84.90,17.84
13041,98317,5942,190,54.70,8.88
13042,21678,22861,1656,12.90,11.85
13043,85122,14493,373,45.05,7.58
13044,69757,1212,447,93.00,17.90
13045,233,13935,1948,64.90,15.20
13046,32838,29348,526,120.00,45.30
13047,60957,26074,909,119.90,17.11
13048,78387,32598,2032,37.00,18.23
13049,78387,19178,2032,37.00,18.23
13050,42976,6134,2995,30.00,7.78
13051,35159,21748,2473,129.90,18.16
13052,32999,21352,3018,109.90,16.53
13053,35274,5089,619,119.80,27.16
13054,36993,22502,1225,13.90,34.15
13055,59270,14187,663,47.99,16.11
13056,59270,14187,663,47.99,16.11
13057,25662,9021,1113,39.90,21.15
13058,45360,1173,731,92.99,12.15
13059,75293,12207,1444,110.00,12.90
13060,67459,19370,70,89.90,17.88
13061,88133,29754,590,79.90,21.01
13062,72617,3620,1037,65.90,15.34
13063,41638,16296,1902,279.00,15.70
13064,1388,22190,616,249.90,41.82
13065,38930,7035,233,150.00,16.35
13066,28152,21077,2034,48.90,35.67
13067,68341,5012,2001,98.90,13.71
13068,53954,96,1777,29.90,9.34
13069,53954,96,1777,29.90,9.34
13070,53954,403,3053,35.00,4.67
13071,53954,31346,1777,39.90,4.66
13072,53954,32779,1777,29.90,9.34
13073,53954,32779,1777,29.90,9.34
13074,73025,25341,1248,79.99,16.53
13075,55378,11016,544,79.90,18.66
13076,38822,12872,1672,29.98,16.60
13077,94600,16345,792,46.99,25.22
13078,94600,16345,792,46.99,25.22
13079,65977,13371,786,19.90,16.79
13080,17654,8061,1570,137.90,43.34
13081,17654,8061,1570,137.90,43.34
13082,69490,22182,161,379.90,13.86
13083,41296,11010,1506,1890.00,46.27
13084,42832,13891,1335,101.20,21.35
13085,77667,1697,524,149.90,23.63
13086,20347,27220,2181,113.00,45.47
13087,74950,25647,1672,39.95,11.73
13088,38021,30234,232,79.95,14.29
13089,86990,13809,2447,129.99,21.75
13090,75254,15524,2247,134.90,9.69
13091,18196,20887,423,196.99,59.93
13092,84245,8481,337,94.00,35.98
13093,68470,12111,279,79.90,38.11
13094,85485,17345,3008,55.90,13.27
13095,28346,25239,1783,177.99,16.69
13096,19894,9261,1756,129.00,25.74
13097,23377,3352,1548,24.99,50.90
13098,19721,3268,1487,114.38,23.60
13099,65372,12607,651,129.90,14.66
13100,89618,14561,2798,45.00,17.06
13101,23866,11942,711,95.00,15.77
13102,66019,5672,2305,79.90,17.81
13103,42305,26131,264,75.00,23.33
13104,50445,2105,1801,168.88,16.81
13105,31664,4799,2808,92.50,13.09
13106,80875,1373,2732,509.00,91.13
13107,56047,24906,222,149.90,17.30
13108,59663,7410,737,58.99,7.39
13109,32655,12164,1664,94.50,13.24
13110,46948,26172,2243,59.90,28.82
13111,46948,26172,2243,59.90,28.82
13112,86447,22288,3032,119.90,14.93
13113,80568,11469,3068,559.00,80.98
13114,9161,1995,1402,328.00,17.40
13115,29493,14627,2424,15.00,8.72
13116,11089,4451,2181,119.90,37.80
13117,42437,12904,578,67.90,15.19
13118,42437,2626,578,74.90,18.69
13119,69919,4331,937,23.99,7.78
13120,86082,5626,526,149.99,23.85
13121,73873,8661,2810,40.50,12.79
13122,30545,5418,225,69.99,16.25
13123,40722,32627,2717,199.00,18.64
13124,31004,7714,1837,849.00,27.24
13125,4844,11358,2243,49.90,20.99
13126,10426,12496,1416,138.00,12.17
13127,36712,14995,2952,343.00,21.64
13128,35400,18976,524,29.90,12.79
13129,55604,7362,811,54.90,14.13
13130,29767,26930,1687,40.00,15.10
13131,66032,7251,2423,99.99,16.95
13132,19513,24920,2305,79.90,23.14
13133,85299,30461,3008,99.90,57.25
13134,31577,25263,1503,55.90,12.48
13135,73178,11188,1592,69.90,17.63
13136,49877,11985,2429,33.90,7.78
13137,20239,15916,2717,69.90,11.99
13138,92639,8971,731,6.49,8.27
13139,92639,8971,731,6.49,8.27
13140,92638,20147,988,269.99,32.92
13141,45575,19711,2907,199.00,21.71
13142,32587,15232,1305,84.90,16.56
13143,17499,7352,1548,32.99,10.96
13144,71090,7489,1000,1250.00,16.94
13145,96104,26031,1099,49.99,13.43
13146,96104,12562,1099,39.99,1.34
13147,20396,13603,2337,55.00,26.93
13148,37900,12833,889,81.90,20.30
13149,7083,4503,2462,99.90,16.46
13150,89937,5402,585,48.49,8.27
13151,47638,4331,937,19.99,15.10
13152,80144,28907,1468,29.90,14.52
13153,96928,5690,1227,56.99,13.98
13154,86859,30317,578,57.90,8.15
13155,59567,27778,2874,69.97,16.74
13156,17064,27113,2254,112.00,15.53
13157,59507,1021,2543,159.90,14.14
13158,7912,14965,70,135.00,21.44
13159,19407,30023,3063,69.99,18.07
13160,50564,7362,811,58.90,14.16
13161,27542,1833,1084,48.90,12.48
13162,70730,4281,664,184.99,27.83
13163,47726,1729,2034,84.90,14.32
13164,83574,32386,1755,299.00,30.86
13165,82315,13035,1593,49.99,11.85
13166,79532,12280,1790,75.00,7.39
13167,83619,15486,1217,149.90,43.11
13168,83236,11229,1113,24.99,7.78
13169,88608,16025,3012,49.28,12.69
13170,12753,24260,2987,299.99,21.09
13171,8860,3275,683,377.90,35.92
13172,71697,22174,512,29.99,15.10
13173,31998,2896,2606,194.25,17.80
13174,56999,9913,2255,39.90,15.10
13175,52040,8787,2802,139.90,14.73
13176,50416,2162,2026,274.95,17.55
13177,97124,31965,1381,26.40,12.79
13178,85568,11377,2717,239.00,39.22
13179,55559,20817,2504,649.00,11.80
13180,42442,12713,357,110.00,12.27
13181,24531,6643,508,48.30,14.10
13182,51628,22617,714,59.55,16.74
13183,51628,13364,714,69.80,30.13
13184,51628,8667,70,89.90,5.02
13185,67245,31718,13,114.90,16.56
13186,43181,14303,1005,86.99,11.23
13187,42383,9763,2858,40.00,22.21
13188,39659,29389,57,19.90,13.71
13189,96301,4109,1193,244.69,54.31
13190,63220,13168,1548,18.99,18.00
13191,16509,27499,665,31.90,21.15
13192,90656,30767,619,119.80,35.97
13193,15543,8315,1820,19.74,7.78
13194,81263,2433,937,84.99,9.41
13195,81041,21346,2201,1295.00,77.22
13196,22342,8841,464,62.99,15.19
13197,60445,5531,2707,185.00,27.84
13198,2612,31665,2321,134.90,12.44
13199,98563,16991,2534,94.50,17.10
13200,35984,21837,2850,127.90,18.15
13201,36591,24199,1385,139.90,19.08
13202,27701,28050,2321,334.90,13.84
13203,71546,12498,1270,410.00,22.36
13204,71546,12498,1270,410.00,22.36
13205,39569,7903,2243,53.90,52.95
13206,39569,7903,2243,53.90,52.95
13207,49498,3698,611,61.80,17.17
13208,24025,28758,3050,42.99,22.93
13209,33860,789,2858,8.99,15.10
13210,88529,6709,2018,119.99,15.60
13211,35615,1078,2144,105.00,18.54
13212,89179,5689,1902,189.00,13.98
13213,26894,15274,2412,330.00,24.24
13214,90178,579,52,110.32,15.65
13215,66400,17501,70,230.00,48.66
13216,63661,25909,121,99.99,15.46
13217,32473,5027,1384,70.97,17.75
13218,1307,12030,3011,122.90,8.21
13219,83453,4934,2678,39.90,15.10
13220,18301,19008,688,108.00,15.52
13221,18301,19008,688,108.00,15.52
13222,5713,19752,3064,17.00,15.10
13223,49014,16932,1664,74.90,17.77
13224,49014,16932,1664,74.90,17.77
13225,53068,14681,1820,19.99,15.10
13226,53068,14681,1820,19.99,15.10
13227,53068,14681,1820,19.99,15.10
13228,81504,26244,744,649.65,19.30
13229,90194,9278,1305,169.90,24.80
13230,89218,28158,1141,85.00,15.34
13231,93789,16348,1613,116.91,15.57
13232,39786,23477,97,32.90,14.11
13233,57542,11268,1113,24.99,15.10
13234,57542,11268,1113,24.99,15.10
13235,38056,15270,711,69.00,7.78
13236,17821,2449,1803,62.40,8.60
13237,40366,14101,500,39.00,15.37
13238,98421,4035,3064,25.99,21.15
13239,97717,23518,1731,49.00,9.09
13240,68516,16074,2421,849.99,26.99
13241,13092,11332,1782,698.00,66.92
13242,69325,5615,3033,99.99,37.20
13243,69325,1303,70,89.90,1.86
13244,85298,29102,2177,689.00,20.03
13245,65653,24355,1900,84.99,27.06
13246,65653,24355,1900,84.99,27.06
13247,65653,24355,1900,84.99,27.06
13248,65653,24355,1900,84.99,27.06
13249,6525,25125,711,58.00,7.67
13250,4349,12412,711,29.00,7.78
13251,58070,22486,2142,535.90,45.78
13252,87519,14073,2684,139.00,12.78
13253,35998,32317,1173,44.70,68.50
13254,73794,25759,439,109.00,27.30
13255,16658,19258,463,39.98,15.56
13256,56897,6827,2599,86.00,51.10
13257,89546,9279,2681,13.00,18.23
13258,82659,11847,1382,11.55,7.39
13259,18555,5777,2504,849.00,22.38
13260,27510,18538,2376,44.90,19.50
13261,23958,20825,503,20.00,7.78
13262,23958,20825,503,20.00,7.78
13263,23958,20825,503,20.00,7.78
13264,21483,6411,423,139.94,59.53
13265,76395,10498,524,29.90,12.76
13266,35839,31904,2559,72.90,18.59
13267,82284,22581,31,49.99,21.15
13268,82284,13400,31,49.99,21.15
13269,83874,3569,888,119.00,25.67
13270,83874,3569,888,119.00,25.67
13271,2564,11942,711,95.00,7.92
13272,61433,19008,688,105.00,9.85
13273,28911,3313,3015,32.90,7.78
13274,23963,987,423,78.97,21.21
13275,63994,19905,2509,299.90,75.05
13276,76381,14451,2609,116.90,15.92
13277,27915,9013,449,109.90,27.09
13278,34618,23993,937,49.99,15.10
13279,52012,8801,571,164.33,18.58
13280,26601,10227,937,79.99,13.16
13281,3346,21048,711,55.00,7.78
13282,10449,5896,2577,38.94,12.60
13283,5390,18045,554,21.99,15.23
13284,71921,6090,572,89.90,49.16
13285,81214,19079,2574,40.00,12.00
13286,81214,19079,2574,40.00,12.00
13287,11532,19863,155,108.00,16.52
13288,44341,9971,592,41.99,16.11
13289,50894,14533,1279,127.27,9.19
13290,74868,29614,744,97.65,15.43
13291,55599,5429,731,47.49,16.11
13292,89599,18486,2204,129.90,15.66
13293,39525,24821,242,139.00,40.48
13294,23158,12745,1902,265.00,10.21
13295,17485,26021,2153,235.73,48.26
13296,27957,31623,2717,99.00,17.94
13297,30918,16130,766,29.99,12.51
13298,34051,789,2858,9.00,16.79
13299,34051,789,2858,9.00,16.79
13300,11580,11358,2243,49.90,13.37
13301,69825,14304,477,990.00,67.29
13302,68861,6987,2300,499.00,20.74
13303,55174,25574,2184,269.00,22.96
13304,85131,20838,3025,60.00,12.76
13305,85131,20838,3025,60.00,12.76
13306,68714,7326,332,110.00,9.58
13307,82246,13818,513,350.00,20.33
13308,71159,17947,572,45.90,21.95
13309,27856,7835,2618,257.00,12.42
13310,75943,20653,673,99.00,26.77
13311,93261,8532,761,179.00,17.50
13312,35329,19963,673,388.00,31.03
13313,71524,1324,1113,39.90,8.44
13314,86797,16223,1027,205.00,15.04
13315,39332,28756,2421,246.62,18.30
13316,57175,18893,2243,49.90,13.37
13317,39179,24376,1767,39.90,16.32
13318,48942,17840,2595,27.16,17.92
13319,41987,26758,1073,56.97,16.16
13320,18312,4649,2646,299.00,32.74
13321,70512,13948,1410,109.22,16.96
13322,56796,9281,1402,69.90,15.25
13323,20145,14187,663,47.99,19.53
13324,35642,20413,2170,146.00,34.82
13325,8209,3941,1844,37.00,18.23
13326,40527,1269,2902,179.90,16.01
13327,97379,4282,242,143.80,44.49
13328,55013,30272,2858,16.99,12.48
13329,66670,2178,524,74.90,19.49
13330,88894,28830,2543,139.90,17.69
13331,88894,28830,2543,139.90,17.69
13332,98626,6963,1225,49.90,19.54
13333,12763,9833,31,29.99,15.10
13334,12763,9833,31,29.99,15.10
13335,65624,11358,2243,53.90,13.46
13336,55870,21051,140,499.00,18.25
13337,97007,24393,2060,139.99,19.52
13338,17799,29017,2543,109.00,15.51
13339,17799,29017,2543,109.00,15.51
13340,77875,20413,2321,159.90,34.92
13341,18428,10453,1664,55.50,17.13
13342,14652,6989,133,89.10,23.55
13343,14652,6989,133,89.10,23.55
13344,80610,22386,1583,94.00,25.50
13345,48319,18403,1501,339.00,11.19
13346,75423,19948,358,65.00,16.15
13347,1413,6080,1565,50.00,35.65
13348,1413,6080,1565,50.00,35.65
13349,25780,25377,423,119.99,11.45
13350,6286,8810,423,149.94,40.12
13351,77900,15462,731,16.49,18.23
13352,65151,26172,2243,59.90,17.67
13353,54275,16237,2305,59.90,17.67
13354,48272,17728,1099,19.95,18.24
13355,66465,29253,2153,57.31,26.94
13356,66278,26373,2434,88.90,9.44
13357,73966,10617,1539,199.90,20.96
13358,85501,21825,52,110.32,13.43
13359,85501,21825,52,110.32,13.43
13360,59636,10036,1406,87.00,38.40
13361,76783,3812,163,34.20,20.52
13362,66402,31286,2144,95.00,21.14
13363,98558,28955,3043,29.25,12.48
13364,98558,28955,3043,29.25,12.48
13365,7439,10552,1819,169.90,16.95
13366,26661,12112,13,479.90,98.02
13367,24911,21147,306,138.00,60.20
13368,51486,17188,1413,189.00,16.42
13369,7958,16657,121,349.99,18.00
13370,91142,16938,1217,99.90,12.65
13371,89152,16653,1493,29.90,7.87
13372,11227,32259,2054,109.00,27.08
13373,50273,31974,936,47.00,18.43
13374,38577,5012,2783,109.90,15.52
13375,38577,5012,2783,109.90,15.52
13376,19846,7971,633,24.99,13.23
13377,42525,29724,2494,26.90,9.00
13378,42525,29724,2494,26.90,9.00
13379,1695,30567,893,66.90,15.22
13380,43136,759,711,125.00,8.13
13381,89228,29617,714,189.48,18.04
