shipment_key,order_key,warehouse_key,carrier,ship_date,delivery_date,shipping_cost
5347,5347,1,Correios,2017-09-08 19:53:17,2017-09-13 05:16:44,6.75
5348,5348,1,Stark Logistics,2017-12-25 19:20:53,2017-12-31 15:09:32,44.95
5349,5349,1,Stark Logistics,2017-12-22 14:00:49,2017-12-28 12:39:03,15.22
5350,5350,1,Dragonfly Express,2017-11-05 00:37:01,2017-11-08 05:12:07,24.52
5351,5351,1,Dragonfly Express,2018-05-09 10:08:25,2018-05-12 15:14:06,27.85
5352,5352,4,Correios,2018-03-14 22:04:22,2018-03-21 12:40:13,27.23
5353,5353,1,Loggi,2018-04-02 03:15:11,2018-04-05 08:35:42,10.41
5354,5354,2,Correios,2018-08-03 02:14:13,2018-08-09 04:51:33,38.46
5355,5355,5,Stark Logistics,2017-09-24 02:41:47,2017-10-01 01:44:01,24.86
5356,5356,5,RapidAir,2018-01-27 14:20:02,2018-01-30 13:59:43,10.33
5357,5357,3,Correios,2018-07-20 19:42:22,2018-07-22 16:43:30,36.07
5358,5358,5,Dragonfly Express,2017-11-26 08:47:48,2017-11-27 15:54:20,49.72
5359,5359,1,Loggi,2018-07-28 07:46:46,2018-07-29 14:56:55,9.16
5360,5360,1,Dragonfly Express,2018-03-22 12:13:58,2018-03-29 05:40:07,11.89
5361,5361,1,Correios,2017-12-06 23:27:08,2017-12-12 21:13:58,24.98
5362,5362,3,RapidAir,2017-07-02 02:10:13,2017-07-05 05:01:14,41.36
5363,5363,1,Loggi,2018-04-26 11:46:31,2018-05-02 22:42:51,13.66
5364,5364,2,Stark Logistics,2018-04-17 23:50:47,2018-04-22 00:00:00,42.41
5365,5365,4,Dragonfly Express,2017-08-22 10:51:17,2017-08-26 03:47:20,6.89
5366,5366,2,Loggi,2017-06-01 17:31:36,2017-06-02 01:18:26,39.64
5367,5367,2,RapidAir,2017-09-08 15:47:41,2017-09-15 11:38:29,8.25
5368,5368,5,Stark Logistics,2017-11-28 21:48:49,2017-12-03 23:57:08,5.55
5369,5369,4,Dragonfly Express,2017-08-11 01:10:05,2017-08-14 19:13:21,23.50
5370,5370,5,Correios,2017-06-28 04:47:43,2017-06-29 07:04:58,29.01
5371,5371,3,Stark Logistics,2018-05-23 13:33:56,2018-05-29 07:33:26,9.81
5372,5372,4,Dragonfly Express,2017-03-11 05:56:59,2017-03-17 12:21:13,21.33
5373,5373,1,Dragonfly Express,2018-05-22 22:05:55,2018-05-27 14:39:17,16.75
5374,5374,1,RapidAir,2018-03-05 23:11:53,2018-03-10 00:56:22,23.73
5375,5375,3,RapidAir,2018-03-28 06:45:01,2018-04-03 08:28:09,28.03
5376,5376,1,Correios,2018-06-23 00:04:48,2018-06-27 14:45:17,24.50
5377,5377,5,RapidAir,2018-02-03 04:57:19,2018-02-08 08:42:31,44.33
5378,5378,3,RapidAir,2018-07-27 00:55:32,2018-07-31 09:04:01,9.41
5379,5379,4,Correios,2018-02-05 00:20:20,2018-02-08 10:13:12,43.63
5380,5380,4,Stark Logistics,2018-05-18 22:35:05,2018-05-25 17:46:59,9.12
5381,5381,4,Dragonfly Express,2018-05-09 19:14:18,2018-05-10 03:55:08,29.76
5382,5382,5,Loggi,2017-05-08 19:47:43,2017-05-11 19:47:13,17.57
5383,5383,4,RapidAir,2018-07-06 05:06:57,2018-07-11 11:02:18,11.12
5384,5384,1,Dragonfly Express,2017-08-20 20:23:38,2017-08-22 12:56:30,17.92
5385,5385,1,RapidAir,2018-07-07 16:37:20,2018-07-07 17:25:17,47.11
5386,5386,4,Dragonfly Express,2017-11-08 17:25:20,2017-11-12 14:23:04,46.44
5387,5387,5,Dragonfly Express,2018-01-18 09:26:20,2018-01-19 04:37:40,11.52
5388,5388,5,Dragonfly Express,2018-03-13 05:38:06,2018-03-18 01:37:25,48.21
5389,5389,2,Correios,2018-07-11 15:48:28,2018-07-16 22:56:43,30.12
5390,5390,2,Dragonfly Express,2018-05-08 21:46:27,2018-05-15 20:04:58,23.74
5391,5391,4,Correios,2017-07-08 08:02:07,2017-07-13 18:08:48,30.82
5392,5392,1,RapidAir,2018-03-15 01:23:01,2018-03-16 08:34:19,27.07
5393,5393,2,Stark Logistics,2018-04-07 17:51:34,2018-04-08 00:28:10,32.30
5394,5394,5,Dragonfly Express,2018-08-12 20:05:39,2018-08-16 00:10:54,42.35
5395,5395,2,Correios,2018-02-20 21:30:02,2018-02-22 08:31:44,30.59
5396,5396,2,Dragonfly Express,2018-02-07 14:04:06,2018-02-13 02:59:37,11.49
5397,5397,5,RapidAir,2017-04-07 19:26:14,2017-04-08 21:09:44,12.46
5398,5398,2,Correios,2018-06-15 15:26:22,2018-06-17 13:10:42,45.59
5399,5399,4,Dragonfly Express,2017-02-15 00:25:09,2017-02-16 14:40:47,39.92
5400,5400,4,Stark Logistics,2018-08-26 12:32:04,2018-08-30 23:40:35,21.79
5401,5401,1,Dragonfly Express,2018-06-22 15:16:44,2018-06-28 18:00:00,47.25
5402,5402,5,RapidAir,2018-02-12 13:35:13,2018-02-18 17:44:13,43.21
5403,5403,2,Loggi,2017-04-20 13:35:21,2017-04-25 01:29:47,30.21
5404,5404,1,Loggi,2017-11-09 16:08:17,2017-11-11 06:05:26,33.56
5405,5405,5,Correios,2018-03-24 10:30:42,2018-03-24 16:01:23,13.72
5406,5406,5,Correios,2018-08-08 22:00:40,2018-08-12 13:12:10,19.19
5407,5407,5,Correios,2018-06-20 06:59:01,2018-06-20 07:10:06,12.18
5408,5408,5,RapidAir,2018-07-20 15:44:33,2018-07-21 21:47:14,20.79
5409,5409,2,Stark Logistics,2018-06-20 20:54:49,2018-06-23 08:00:44,17.15
5410,5410,2,Stark Logistics,2017-11-25 03:31:25,2017-12-01 19:49:02,7.13
5411,5411,3,Dragonfly Express,2018-06-26 18:45:24,2018-06-28 13:57:13,7.78
5412,5412,3,Dragonfly Express,2017-12-16 22:02:50,2017-12-21 08:41:56,35.01
5413,5413,2,Correios,2018-04-19 10:13:46,2018-04-24 02:04:26,24.94
5414,5414,1,Dragonfly Express,2018-03-31 05:12:30,2018-04-06 12:15:41,18.80
5415,5415,5,Dragonfly Express,2018-02-15 16:14:09,2018-02-20 02:05:03,33.20
5416,5416,5,Stark Logistics,2018-05-04 15:53:28,2018-05-10 18:59:18,35.95
5417,5417,5,RapidAir,2018-07-26 02:08:46,2018-07-30 12:29:30,41.54
5418,5418,2,Loggi,2018-05-16 10:54:22,2018-05-22 04:09:45,44.19
5419,5419,4,RapidAir,2018-06-15 12:46:24,2018-06-20 09:40:20,25.25
5420,5420,3,Dragonfly Express,2017-10-22 15:09:45,2017-10-27 15:59:42,18.07
5421,5421,1,RapidAir,2017-07-28 04:34:35,2017-07-28 09:32:10,41.35
5422,5422,5,Correios,2017-08-16 10:49:16,2017-08-17 00:05:24,38.66
5423,5423,4,Dragonfly Express,2018-01-25 04:43:31,2018-01-31 09:14:44,7.79
5424,5424,1,Stark Logistics,2017-11-18 14:47:58,2017-11-21 09:30:57,26.52
5425,5425,2,Correios,2018-08-13 19:43:08,2018-08-18 16:44:29,11.45
5426,5426,2,Dragonfly Express,2017-10-26 04:55:16,2017-11-01 17:21:01,30.17
5427,5427,2,Loggi,2017-09-08 00:54:40,2017-09-12 05:18:10,21.42
5428,5428,2,RapidAir,2018-06-17 10:51:24,2018-06-17 22:03:32,31.32
5429,5429,4,RapidAir,2017-11-30 11:47:04,2017-11-30 14:56:14,29.96
5430,5430,4,Correios,2018-07-05 20:11:32,2018-07-06 07:57:03,29.97
5431,5431,4,Loggi,2017-06-06 07:56:45,2017-06-06 20:48:02,41.92
5432,5432,1,Stark Logistics,2018-02-25 00:55:12,2018-02-25 16:21:44,8.79
5433,5433,4,Loggi,2018-08-29 05:31:35,2018-09-03 02:38:05,20.96
5434,5434,3,Loggi,2017-05-01 16:52:56,2017-05-04 15:15:57,38.89
5435,5435,5,RapidAir,2018-05-13 02:45:31,2018-05-19 03:13:23,44.70
5436,5436,4,Loggi,2018-01-19 04:13:30,2018-01-20 13:47:56,32.58
5437,5437,3,Dragonfly Express,2017-12-14 17:06:25,2017-12-14 18:16:13,19.59
5438,5438,2,Loggi,2018-02-03 00:45:34,2018-02-04 07:46:19,14.27
5439,5439,3,RapidAir,2018-04-27 16:29:18,2018-05-01 05:15:05,36.83
5440,5440,3,Correios,2017-11-22 11:29:31,2017-11-23 10:20:49,6.30
5441,5441,1,Correios,2017-09-17 22:10:35,2017-09-18 14:20:27,24.05
5442,5442,5,Correios,2017-11-17 15:25:19,2017-11-21 23:39:40,35.91
5443,5443,3,RapidAir,2018-08-01 00:44:01,2018-08-01 03:45:22,23.40
5444,5444,4,Loggi,2017-08-16 13:00:34,2017-08-18 10:24:59,17.03
5445,5445,4,Stark Logistics,2018-03-05 18:21:00,2018-03-07 16:37:40,44.06
5446,5446,4,Dragonfly Express,2017-11-27 01:20:45,2017-12-03 16:37:28,30.50
5447,5447,4,Stark Logistics,2018-02-02 18:35:58,2018-02-07 02:52:23,39.49
5448,5448,1,Dragonfly Express,2017-08-13 07:03:38,2017-08-15 10:17:53,26.18
5449,5449,4,RapidAir,2017-01-29 18:43:30,2017-02-05 02:56:31,46.34
5450,5450,1,Loggi,2018-02-07 21:47:33,2018-02-08 16:16:54,32.55
5451,5451,3,RapidAir,2017-11-09 11:51:30,2017-11-10 15:18:38,30.12
5452,5452,2,Dragonfly Express,2017-07-22 04:46:39,2017-07-28 00:26:14,28.28
5453,5453,1,Stark Logistics,2018-08-08 21:36:02,2018-08-12 10:10:31,49.63
5454,5454,1,Stark Logistics,2017-07-14 10:00:56,2017-07-15 17:49:52,40.45
5455,5455,2,Dragonfly Express,2018-03-06 03:42:10,2018-03-12 19:54:01,33.13
5456,5456,4,Stark Logistics,2017-04-06 18:31:33,2017-04-07 16:15:44,37.22
5457,5457,4,Loggi,2018-08-03 03:41:31,2018-08-04 12:04:15,37.64
5458,5458,3,Dragonfly Express,2018-07-18 18:51:55,2018-07-22 23:33:10,22.04
5459,5459,1,RapidAir,2018-02-14 19:39:10,2018-02-20 13:13:06,42.89
5460,5460,2,Loggi,2017-11-04 02:28:05,2017-11-05 17:48:30,16.51
5461,5461,1,Dragonfly Express,2018-05-20 04:01:33,2018-05-20 12:41:24,6.16
5462,5462,3,Dragonfly Express,2018-05-28 20:28:50,2018-06-02 20:13:14,39.34
5463,5463,3,RapidAir,2017-07-10 04:52:49,2017-07-13 00:04:06,48.67
5464,5464,4,Correios,2017-06-26 16:55:15,2017-07-03 01:49:51,10.05
5465,5465,5,Correios,2017-10-26 05:01:17,2017-10-29 01:36:36,30.85
5466,5466,2,Correios,2018-03-29 12:39:26,2018-03-31 03:20:57,21.26
5467,5467,4,Loggi,2018-04-25 01:26:49,2018-04-25 01:59:00,44.33
5468,5468,3,Loggi,2018-04-09 00:34:19,2018-04-15 20:37:03,44.43
5469,5469,3,Correios,2017-09-21 17:58:49,2017-09-27 17:26:29,29.48
5470,5470,1,Stark Logistics,2018-05-13 18:13:25,2018-05-17 09:17:09,49.10
5471,5471,2,Dragonfly Express,2017-05-09 23:10:02,2017-05-13 04:24:24,40.70
5472,5472,5,Stark Logistics,2018-05-12 14:54:38,2018-05-17 17:59:28,46.22
5473,5473,4,Correios,2017-11-26 17:42:23,2017-11-30 03:16:21,26.65
5474,5474,2,RapidAir,2017-07-11 01:05:16,2017-07-14 08:49:03,40.92
5475,5475,1,RapidAir,2018-03-23 01:50:37,2018-03-29 02:02:49,33.03
5476,5476,4,Dragonfly Express,2017-12-07 02:49:58,2017-12-13 02:17:27,27.45
5477,5477,1,Dragonfly Express,2018-08-04 09:52:54,2018-08-09 13:04:47,38.77
5478,5478,1,Loggi,2017-11-26 08:14:55,2017-12-02 17:21:03,7.04
5479,5479,2,Stark Logistics,2018-06-12 20:26:48,2018-06-17 19:10:35,30.69
5480,5480,4,Dragonfly Express,2018-02-18 01:52:28,2018-02-18 08:39:52,29.06
5481,5481,2,Correios,2017-04-26 05:25:44,2017-05-02 10:53:28,13.30
5482,5482,3,Correios,2017-09-02 14:39:46,2017-09-06 03:53:53,31.45
5483,5483,3,Dragonfly Express,2018-06-29 15:53:47,2018-07-02 09:09:51,38.83
5484,5484,1,Loggi,2018-03-05 00:59:30,2018-03-08 14:22:05,14.46
5485,5485,4,RapidAir,2018-01-11 06:59:31,2018-01-17 07:05:39,27.67
5486,5486,4,Dragonfly Express,2018-04-04 05:17:25,2018-04-08 15:56:13,45.41
5487,5487,1,Correios,2018-04-13 03:07:40,2018-04-13 20:40:02,21.52
5488,5488,4,Loggi,2018-03-28 18:50:20,2018-04-03 05:32:36,38.81
5489,5489,1,RapidAir,2018-07-14 07:22:24,2018-07-17 20:07:43,40.20
5490,5490,5,RapidAir,2017-11-06 04:30:32,2017-11-10 14:56:45,33.98
5491,5491,5,Correios,2018-02-13 06:25:04,2018-02-14 09:53:11,32.05
5492,5492,4,Stark Logistics,2018-05-16 16:31:27,2018-05-23 10:20:50,12.90
5493,5493,3,Dragonfly Express,2017-07-11 13:29:05,2017-07-16 14:18:20,9.50
5494,5494,5,Dragonfly Express,2017-05-07 20:36:58,2017-05-11 18:42:43,28.80
5495,5495,2,Stark Logistics,2018-02-10 10:54:15,2018-02-13 19:09:10,23.31
5496,5496,4,Loggi,2017-05-27 16:04:56,2017-05-30 07:55:26,41.10
5497,5497,2,Correios,2018-01-10 23:27:42,2018-01-12 09:03:21,47.37
5498,5498,2,Dragonfly Express,2017-09-02 13:36:31,2017-09-04 04:35:31,19.50
5499,5499,2,Stark Logistics,2017-05-01 20:44:46,2017-05-01 23:21:46,24.50
5500,5500,2,RapidAir,2017-05-08 00:30:25,2017-05-14 14:36:16,39.58
5501,5501,4,Loggi,2018-04-26 02:57:51,2018-04-28 19:52:37,30.57
5502,5502,4,Correios,2018-01-25 06:59:49,2018-01-28 07:43:02,26.08
5503,5503,5,Dragonfly Express,2017-10-14 22:33:27,2017-10-18 06:56:44,25.59
5504,5504,2,RapidAir,2018-02-25 08:36:49,2018-03-01 16:52:11,28.47
5505,5505,3,Stark Logistics,2017-10-04 19:57:52,2017-10-05 23:36:34,21.27
5506,5506,4,Dragonfly Express,2017-09-07 13:37:01,2017-09-11 21:05:08,36.68
5507,5507,1,Dragonfly Express,2017-11-14 14:26:05,2017-11-19 10:25:54,6.06
5508,5508,5,Stark Logistics,2017-05-25 21:41:31,2017-05-31 02:25:49,45.65
5509,5509,4,Loggi,2018-08-13 16:05:41,2018-08-14 02:21:56,36.65
5510,5510,2,Loggi,2018-02-04 06:32:43,2018-02-06 13:48:02,30.57
5511,5511,2,Dragonfly Express,2018-01-26 15:56:14,2018-01-30 18:08:03,9.40
5512,5512,1,Loggi,2018-03-18 15:17:11,2018-03-19 06:49:57,5.91
5513,5513,1,Stark Logistics,2017-12-07 20:43:37,2017-12-13 13:26:57,17.84
5514,5514,3,Dragonfly Express,2017-08-22 05:27:47,2017-08-27 13:27:40,28.83
5515,5515,5,Stark Logistics,2018-04-29 23:09:40,2018-05-03 14:55:08,42.29
5516,5516,4,Loggi,2018-07-05 06:11:48,2018-07-06 21:01:00,21.17
5517,5517,5,Loggi,2018-06-26 05:57:44,2018-06-30 06:41:54,48.05
5518,5518,4,Dragonfly Express,2018-05-03 15:54:23,2018-05-09 00:55:45,39.97
5519,5519,3,Stark Logistics,2018-08-19 16:27:32,2018-08-22 19:39:57,36.39
5520,5520,1,Correios,2017-11-28 18:03:50,2017-12-02 15:33:54,20.09
5521,5521,2,Correios,2018-06-28 22:02:34,2018-06-29 23:13:30,19.75
5522,5522,3,Correios,2018-01-22 05:12:10,2018-01-25 03:34:22,17.97
5523,5523,4,Dragonfly Express,2017-11-26 18:15:38,2017-12-02 02:03:18,46.26
5524,5524,2,Loggi,2017-07-12 08:20:59,2017-07-16 06:25:06,42.29
5525,5525,4,Dragonfly Express,2017-11-25 02:15:51,2017-12-01 02:23:43,7.49
5526,5526,5,Correios,2018-07-25 15:55:09,2018-07-30 06:03:56,5.16
5527,5527,2,Stark Logistics,2018-01-30 08:21:06,2018-01-31 23:03:58,44.28
5528,5528,2,Loggi,2018-07-06 11:20:42,2018-07-09 07:41:43,25.24
5529,5529,5,Stark Logistics,2018-03-16 17:53:05,2018-03-18 14:05:47,23.17
5530,5530,5,Stark Logistics,2018-04-26 04:16:24,2018-04-29 11:31:23,45.83
5531,5531,5,Correios,2017-12-12 20:43:43,2017-12-16 12:54:36,26.31
5532,5532,1,Dragonfly Express,2018-04-03 14:54:17,2018-04-05 16:51:22,27.11
5533,5533,4,Loggi,2017-04-09 12:15:12,2017-04-12 03:28:45,47.30
5534,5534,4,Dragonfly Express,2018-01-06 18:03:32,2018-01-09 01:59:39,31.21
5535,5535,1,Correios,2017-09-29 09:52:57,2017-10-01 10:57:40,12.39
5536,5536,1,RapidAir,2018-07-12 10:05:36,2018-07-18 17:21:57,5.88
5537,5537,5,Correios,2018-07-05 21:23:26,2018-07-09 21:25:13,7.70
5538,5538,2,Dragonfly Express,2017-08-20 07:54:24,2017-08-24 13:16:41,23.09
5539,5539,3,Correios,2017-12-02 04:34:00,2017-12-05 06:55:25,18.15
5540,5540,3,Correios,2017-11-21 23:27:49,2017-11-22 18:21:17,35.80
5541,5541,4,Dragonfly Express,2017-08-21 15:38:12,2017-08-23 12:09:12,16.92
5542,5542,3,Correios,2017-02-17 06:42:06,2017-02-22 11:07:15,14.03
5543,5543,1,RapidAir,2018-06-12 05:44:01,2018-06-16 10:04:53,43.17
5544,5544,3,Loggi,2017-11-26 09:10:03,2017-11-27 10:06:42,27.84
5545,5545,3,Dragonfly Express,2017-09-21 14:13:18,2017-09-24 07:29:53,12.06
5546,5546,3,Dragonfly Express,2018-03-09 22:21:31,2018-03-12 13:46:35,7.10
5547,5547,3,Dragonfly Express,2017-12-04 12:52:16,2017-12-06 18:18:51,16.64
5548,5548,1,RapidAir,2017-03-17 20:30:56,2017-03-19 14:08:41,32.81
5549,5549,4,Stark Logistics,2018-01-27 19:19:45,2018-02-02 09:39:45,25.70
5550,5550,1,Dragonfly Express,2018-07-23 16:22:18,2018-07-30 15:59:47,49.48
5551,5551,2,Dragonfly Express,2018-08-07 09:22:01,2018-08-08 22:51:58,25.47
5552,5552,2,Loggi,2017-08-20 00:01:59,2017-08-20 13:30:43,44.58
5553,5553,3,RapidAir,2017-04-30 09:40:58,2017-05-06 14:28:37,42.50
5554,5554,1,Loggi,2018-01-04 03:30:21,2018-01-08 11:28:39,25.79
5555,5555,2,Loggi,2017-08-02 15:15:35,2017-08-09 02:56:13,38.70
5556,5556,1,Dragonfly Express,2018-08-23 11:35:58,2018-08-25 21:00:01,6.46
5557,5557,2,Dragonfly Express,2018-07-04 13:01:32,2018-07-06 06:12:19,46.07
5558,5558,3,Loggi,2017-06-20 14:47:06,2017-06-23 12:04:29,18.33
5559,5559,5,Correios,2017-10-02 03:53:20,2017-10-08 08:55:33,37.92
5560,5560,3,Dragonfly Express,2017-10-27 22:50:50,2017-11-01 19:19:11,22.46
5561,5561,1,Stark Logistics,2018-08-04 18:37:15,2018-08-10 09:21:20,7.00
5562,5562,2,Correios,2018-02-24 12:54:35,2018-03-01 02:12:46,43.51
5563,5563,3,RapidAir,2017-02-10 09:07:26,2017-02-13 22:22:36,35.75
5564,5564,1,Stark Logistics,2018-02-12 10:10:31,2018-02-18 06:51:03,7.86
5565,5565,5,Loggi,2018-06-20 05:29:27,2018-06-26 07:07:43,12.43
5566,5566,5,Dragonfly Express,2018-07-14 06:57:53,2018-07-16 17:14:32,9.21
5567,5567,1,Dragonfly Express,2018-04-21 00:26:49,2018-04-24 02:14:01,19.68
5568,5568,1,Dragonfly Express,2017-08-01 03:50:00,2017-08-02 11:58:12,37.18
5569,5569,2,Stark Logistics,2017-07-20 13:12:58,2017-07-26 11:24:38,17.80
5570,5570,1,Stark Logistics,2018-04-04 04:25:14,2018-04-08 11:40:39,49.98
5571,5571,5,RapidAir,2018-01-07 05:31:17,2018-01-12 04:10:37,29.35
5572,5572,5,Loggi,2017-08-05 21:28:28,2017-08-10 20:02:37,10.15
5573,5573,1,Dragonfly Express,2018-02-21 13:01:43,2018-02-25 05:40:08,46.80
5574,5574,5,Stark Logistics,2018-02-02 11:42:57,2018-02-05 07:37:29,17.41
5575,5575,5,Dragonfly Express,2018-01-07 15:10:54,2018-01-08 03:30:34,20.83
5576,5576,5,Loggi,2018-01-11 11:12:45,2018-01-12 18:11:34,27.29
5577,5577,5,RapidAir,2018-05-09 09:23:31,2018-05-14 00:29:40,44.03
5578,5578,3,Dragonfly Express,2017-10-01 11:00:03,2017-10-02 06:11:36,15.20
5579,5579,2,Stark Logistics,2017-09-30 12:58:26,2017-10-03 12:13:02,48.95
5580,5580,4,Stark Logistics,2018-08-07 16:08:03,2018-08-09 23:44:55,48.70
5581,5581,3,Correios,2018-02-07 21:44:57,2018-02-09 15:51:41,43.20
5582,5582,4,Correios,2018-03-17 08:18:38,2018-03-18 01:03:09,36.81
5583,5583,2,Dragonfly Express,2017-10-11 07:10:52,2017-10-17 05:48:21,35.89
5584,5584,3,Stark Logistics,2018-03-22 06:34:12,2018-03-29 02:39:38,30.44
5585,5585,2,Dragonfly Express,2018-02-28 08:20:27,2018-03-03 17:25:43,7.62
5586,5586,1,Dragonfly Express,2018-01-21 05:28:46,2018-01-28 01:35:22,23.06
5587,5587,4,Correios,2018-02-28 02:00:34,2018-03-05 23:11:18,46.43
5588,5588,3,Dragonfly Express,2017-12-02 19:23:30,2017-12-04 17:07:26,7.55
5589,5589,4,RapidAir,2018-07-24 22:43:26,2018-07-26 02:12:49,18.30
5590,5590,2,Dragonfly Express,2018-06-23 13:39:20,2018-06-25 23:02:10,15.77
5591,5591,5,Correios,2017-02-09 15:22:06,2017-02-10 22:24:43,8.09
5592,5592,2,Stark Logistics,2017-11-28 22:40:30,2017-12-05 17:39:15,29.92
5593,5593,4,Loggi,2018-01-25 21:40:06,2018-01-31 09:22:51,17.16
5594,5594,2,RapidAir,2018-08-08 15:41:44,2018-08-14 01:16:14,17.26
5595,5595,3,RapidAir,2018-07-09 17:39:17,2018-07-13 20:30:32,15.18
5596,5596,5,Correios,2018-02-06 19:30:17,2018-02-11 12:46:58,14.83
5597,5597,3,RapidAir,2018-08-09 11:01:28,2018-08-13 18:57:46,41.03
5598,5598,2,Dragonfly Express,2017-12-15 12:49:04,2017-12-17 03:59:36,23.56
5599,5599,4,Stark Logistics,2017-07-06 18:52:42,2017-07-12 01:46:08,50.00
5600,5600,4,Loggi,2018-05-25 23:35:48,2018-06-01 04:19:26,46.25
5601,5601,4,Dragonfly Express,2018-05-16 17:25:21,2018-05-21 07:04:23,9.05
5602,5602,3,Loggi,2018-01-06 17:10:29,2018-01-12 09:38:17,21.31
5603,5603,5,RapidAir,2018-03-19 16:16:37,2018-03-24 01:51:37,35.71
5604,5604,4,Stark Logistics,2018-06-11 21:37:59,2018-06-18 21:23:43,38.95
5605,5605,2,Stark Logistics,2018-01-07 18:30:27,2018-01-08 08:45:51,46.94
5606,5606,5,Loggi,2018-06-20 19:11:25,2018-06-21 16:12:31,39.54
5607,5607,2,Stark Logistics,2018-01-20 23:54:09,2018-01-27 12:56:01,24.83
5608,5608,1,RapidAir,2017-07-15 16:16:41,2017-07-16 04:20:27,18.10
5609,5609,5,Loggi,2018-06-27 09:54:46,2018-07-01 08:21:32,37.34
5610,5610,4,Dragonfly Express,2018-05-14 17:59:00,2018-05-20 18:25:37,47.07
5611,5611,5,Dragonfly Express,2017-09-23 18:23:17,2017-09-23 22:08:21,47.63
5612,5612,1,Dragonfly Express,2017-03-04 10:27:59,2017-03-09 07:12:12,19.92
5613,5613,4,Correios,2017-08-05 21:45:47,2017-08-11 18:20:25,43.27
5614,5614,2,Loggi,2017-04-13 23:55:18,2017-04-19 09:20:03,41.10
5615,5615,1,Stark Logistics,2017-06-14 15:19:17,2017-06-17 18:53:41,20.69
5616,5616,2,RapidAir,2017-06-06 21:55:32,2017-06-11 15:38:24,16.24
5617,5617,1,Stark Logistics,2017-07-26 14:20:10,2017-07-26 17:46:12,30.67
5618,5618,4,RapidAir,2018-04-20 06:36:21,2018-04-23 10:26:37,45.53
5619,5619,1,RapidAir,2018-04-15 22:15:33,2018-04-17 01:30:29,17.61
5620,5620,1,Loggi,2017-05-04 09:04:25,2017-05-10 06:04:25,6.47
5621,5621,3,Dragonfly Express,2017-11-16 21:18:33,2017-11-19 19:25:38,7.49
5622,5622,4,Stark Logistics,2018-04-05 01:44:45,2018-04-09 06:49:32,32.12
5623,5623,1,Loggi,2018-05-24 06:19:13,2018-05-28 19:35:08,46.48
5624,5624,5,Dragonfly Express,2018-07-22 01:05:42,2018-07-24 01:46:38,18.12
5625,5625,4,Dragonfly Express,2017-07-19 22:55:36,2017-07-24 18:52:12,43.22
5626,5626,5,Correios,2017-11-21 15:55:17,2017-11-23 01:44:15,39.29
5627,5627,4,RapidAir,2017-08-30 14:19:53,2017-09-01 14:16:05,26.81
5628,5628,1,RapidAir,2018-02-23 19:20:50,2018-02-27 14:16:30,47.02
5629,5629,4,Loggi,2017-03-23 00:10:48,2017-03-23 11:04:21,35.62
5630,5630,3,RapidAir,2017-12-21 17:22:49,2017-12-27 10:26:21,39.38
5631,5631,4,Dragonfly Express,2017-03-01 03:06:29,2017-03-07 11:38:06,46.64
5632,5632,3,Loggi,2018-01-12 05:18:34,2018-01-17 19:50:45,6.62
5633,5633,2,RapidAir,2017-07-20 13:59:00,2017-07-24 16:23:48,33.88
5634,5634,2,RapidAir,2017-04-21 01:51:52,2017-04-21 15:31:03,22.85
5635,5635,4,Correios,2017-11-06 16:27:53,2017-11-10 14:13:40,10.59
5636,5636,5,Correios,2017-08-06 09:17:59,2017-08-11 09:38:22,47.36
5637,5637,1,RapidAir,2018-01-22 21:35:56,2018-01-24 23:29:24,43.02
5638,5638,4,Correios,2017-08-03 00:12:15,2017-08-06 23:22:00,24.12
5639,5639,4,RapidAir,2017-11-28 11:20:38,2017-12-01 23:29:10,28.55
5640,5640,2,Stark Logistics,2017-11-23 10:30:53,2017-11-25 13:33:39,39.13
5641,5641,2,RapidAir,2017-12-02 05:09:35,2017-12-06 05:27:35,38.51
5642,5642,1,Correios,2018-05-31 06:58:47,2018-06-01 15:22:52,6.99
5643,5643,3,Correios,2017-01-15 09:48:47,2017-01-21 02:55:39,7.80
5644,5644,3,Stark Logistics,2017-07-18 22:48:38,2017-07-22 11:51:37,21.75
5645,5645,5,Dragonfly Express,2018-05-03 21:47:40,2018-05-04 13:03:50,17.92
5646,5646,1,RapidAir,2017-07-28 11:11:07,2017-08-02 08:52:25,48.70
5647,5647,3,Loggi,2017-09-10 07:53:43,2017-09-15 07:46:07,48.24
5648,5648,3,RapidAir,2017-05-18 08:17:50,2017-05-19 19:40:29,39.76
5649,5649,2,Stark Logistics,2018-06-16 23:07:12,2018-06-22 21:44:48,45.44
5650,5650,5,Loggi,2018-02-17 15:06:47,2018-02-24 10:12:30,47.14
5651,5651,4,RapidAir,2017-11-23 01:38:17,2017-11-25 10:21:40,38.97
5652,5652,4,Stark Logistics,2018-03-05 22:07:09,2018-03-12 09:29:13,6.55
5653,5653,2,Correios,2018-03-28 13:31:15,2018-04-03 19:54:54,16.21
5654,5654,2,Stark Logistics,2017-03-31 23:28:35,2017-04-03 08:10:16,35.85
5655,5655,3,Stark Logistics,2017-12-13 10:26:19,2017-12-13 13:27:06,10.67
5656,5656,5,Stark Logistics,2017-11-09 20:07:53,2017-11-10 15:25:14,21.87
5657,5657,3,Dragonfly Express,2017-10-23 13:13:42,2017-10-24 11:11:33,39.89
5658,5658,5,Loggi,2017-09-23 03:18:05,2017-09-23 22:22:19,9.69
