payment_key,order_key,payment_type,payment_installments,payment_value
33205,71936,boleto,1,91.39
33206,3587,credit_card,2,123.42
33207,6590,credit_card,2,128.06
33208,11755,credit_card,2,90.50
33209,4978,credit_card,3,35.14
33210,58088,credit_card,1,64.99
33211,67885,credit_card,3,151.94
33212,47010,boleto,1,79.80
33213,15152,credit_card,1,94.22
33214,76076,boleto,1,51.09
33215,4114,boleto,1,32.00
33216,71003,credit_card,6,61.61
33217,70487,credit_card,6,129.54
33218,24727,credit_card,2,116.94
33219,57664,credit_card,3,182.91
33220,4853,credit_card,1,41.29
33221,13618,credit_card,7,458.94
33222,22246,credit_card,3,138.73
33223,29404,debit_card,1,56.13
33224,72660,credit_card,3,98.30
33225,22877,credit_card,1,92.78
33226,72288,credit_card,2,119.48
33227,43389,credit_card,4,101.12
33228,75081,credit_card,4,126.28
33229,36554,boleto,1,103.00
33230,39702,credit_card,1,100.00
33231,26346,credit_card,2,44.10
33232,50228,credit_card,1,84.14
33233,15061,credit_card,1,23.77
33234,5923,boleto,1,87.05
33235,85329,credit_card,10,158.71
33236,20724,credit_card,1,31.75
33237,92663,credit_card,1,145.47
33238,87006,credit_card,4,1240.85
33239,92694,credit_card,8,235.71
33240,95098,credit_card,5,230.73
33241,73218,boleto,1,164.26
33242,76554,credit_card,2,123.49
33243,23827,credit_card,10,184.56
33244,68046,credit_card,4,43.52
33245,17472,credit_card,1,85.62
33246,77847,credit_card,2,78.58
33247,47083,credit_card,3,179.38
33248,71120,credit_card,6,253.34
33249,78166,credit_card,4,148.14
33250,96166,credit_card,10,206.17
33251,15573,boleto,1,127.41
33252,17268,credit_card,3,59.80
33253,48955,credit_card,1,52.50
33254,98839,credit_card,1,69.18
33255,90654,credit_card,2,66.12
33256,42404,credit_card,4,163.91
33257,29739,credit_card,1,81.51
33258,79119,boleto,1,73.34
33259,69830,credit_card,3,295.70
33260,79269,credit_card,2,36.15
33261,45651,credit_card,4,197.70
33262,12908,credit_card,8,105.71
33263,50769,credit_card,5,102.05
33264,8558,credit_card,4,45.00
33265,13274,boleto,1,63.22
33266,25854,credit_card,5,749.44
33267,96329,credit_card,1,49.31
33268,67657,credit_card,3,862.10
33269,55983,credit_card,10,421.15
33270,46001,credit_card,2,193.30
33271,23426,credit_card,1,83.15
33272,13801,debit_card,1,116.94
33273,92775,credit_card,2,67.02
33274,49250,voucher,1,28.67
33275,75537,credit_card,2,509.20
33276,41246,credit_card,1,85.85
33277,7494,credit_card,8,719.65
33278,87902,boleto,1,54.17
33279,31988,boleto,1,23.93
33280,12622,credit_card,1,116.13
33281,12724,credit_card,2,49.39
33282,50213,boleto,1,68.17
33283,18808,boleto,1,323.68
33284,52488,boleto,1,120.09
33285,78982,credit_card,1,85.27
33286,1176,credit_card,2,127.41
33287,92481,credit_card,10,233.46
33288,51298,credit_card,1,45.21
33289,49653,boleto,1,32.09
33290,61993,credit_card,1,262.24
33291,98651,credit_card,4,117.85
33292,29425,credit_card,15,553.00
33293,5414,credit_card,3,46.71
33294,29061,credit_card,10,212.25
33295,21252,voucher,1,23.70
33296,89137,credit_card,1,58.97
33297,92750,credit_card,2,52.69
33298,97589,credit_card,1,59.00
33299,17696,boleto,1,106.30
33300,94356,credit_card,3,233.09
33301,27792,credit_card,1,159.94
33302,76881,boleto,1,68.04
33303,39813,credit_card,5,148.16
33304,60996,boleto,1,94.63
33305,77853,credit_card,5,95.43
33306,66016,credit_card,3,117.94
33307,65987,credit_card,4,74.16
33308,903,voucher,1,128.86
33309,72229,credit_card,3,95.80
33310,78878,boleto,1,126.90
33311,25003,credit_card,3,38.06
33312,3281,credit_card,1,174.36
33313,87348,credit_card,1,37.38
33314,5195,credit_card,1,61.43
33315,22525,credit_card,1,82.19
33316,52071,voucher,1,57.99
33317,31694,boleto,1,63.27
33318,70914,boleto,1,58.31
33319,91834,credit_card,3,191.68
33320,56681,credit_card,2,22.95
33321,66585,credit_card,4,83.57
33322,54172,credit_card,1,45.01
33323,43044,credit_card,3,116.84
33324,13317,credit_card,1,82.73
33325,86384,boleto,1,153.32
33326,67366,credit_card,1,109.02
33327,7615,credit_card,4,91.76
33328,88490,credit_card,8,398.63
33329,50691,credit_card,10,169.67
33330,46582,credit_card,3,112.24
33331,40333,credit_card,1,89.55
33332,84121,credit_card,4,99.53
33333,60253,credit_card,5,83.97
33334,57397,credit_card,10,256.90
33335,33711,boleto,1,28.24
33336,20642,credit_card,2,149.15
33337,87815,credit_card,2,121.50
33338,77560,credit_card,1,211.40
33339,99202,credit_card,3,270.88
33340,60762,debit_card,1,82.48
33341,80351,boleto,1,27.68
33342,37720,credit_card,5,71.82
33343,11673,boleto,1,37.77
33344,33070,credit_card,8,1555.23
33345,52088,credit_card,1,274.98
33346,63318,credit_card,1,96.33
33347,56391,credit_card,10,386.66
33348,95386,credit_card,8,1325.44
33349,68372,credit_card,3,122.17
33350,47811,boleto,1,110.02
33351,52130,credit_card,3,177.14
33352,6454,credit_card,1,76.29
33353,27696,credit_card,7,77.57
33354,50364,boleto,1,44.41
33355,54863,credit_card,1,208.58
33356,28627,credit_card,10,128.06
33357,99341,voucher,1,49.32
33358,29063,credit_card,6,136.71
33359,18229,boleto,1,42.87
33360,45602,voucher,1,207.72
33361,11000,credit_card,1,106.68
33362,41530,credit_card,1,106.14
33363,63496,credit_card,1,55.19
33364,95062,credit_card,4,141.23
33365,81213,credit_card,1,550.53
33366,27465,credit_card,1,255.83
33367,61955,boleto,1,179.00
33368,86795,voucher,1,29.73
33369,72704,credit_card,1,45.28
33370,97256,credit_card,6,111.17
33371,13961,credit_card,4,81.16
33372,95868,voucher,1,6.46
33373,76385,credit_card,1,13.15
33374,53238,credit_card,11,116.24
33375,98682,credit_card,2,103.00
33376,89038,credit_card,10,615.85
33377,70122,credit_card,1,66.71
33378,87966,credit_card,1,26.45
33379,4905,credit_card,1,46.86
33380,10681,credit_card,2,32.79
33381,52058,voucher,1,136.37
33382,33948,credit_card,3,73.03
33383,88508,credit_card,1,230.34
33384,44304,credit_card,1,56.17
33385,38965,boleto,1,34.09
33386,78510,credit_card,1,32.77
33387,81208,boleto,1,72.73
33388,26497,credit_card,1,22.48
33389,69894,credit_card,5,101.34
33390,60675,credit_card,8,107.78
33391,18321,credit_card,3,60.10
33392,21025,boleto,1,134.34
33393,74248,credit_card,1,21.04
33394,67321,credit_card,7,125.63
33395,67692,credit_card,8,148.06
33396,3302,credit_card,5,175.08
33397,1897,credit_card,4,219.20
33398,69570,credit_card,4,115.05
33399,31524,boleto,1,170.64
33400,28291,credit_card,6,65.85
33401,53391,credit_card,2,366.65
33402,31251,credit_card,6,163.79
33403,65503,credit_card,3,66.11
33404,3461,credit_card,5,59.32
33405,92519,credit_card,2,36.78
33406,38637,credit_card,10,362.13
33407,5082,boleto,1,67.50
33408,38714,credit_card,9,187.43
33409,45582,boleto,1,85.80
33410,63887,credit_card,3,38.48
33411,79467,credit_card,5,238.69
33412,51556,credit_card,2,45.61
33413,83642,credit_card,2,60.46
33414,25144,credit_card,3,80.90
33415,31316,credit_card,1,102.20
33416,95396,credit_card,1,48.99
33417,51209,credit_card,3,39.25
33418,38592,credit_card,5,491.93
33419,22943,credit_card,3,232.06
33420,85347,credit_card,10,106.73
33421,32427,credit_card,4,47.19
33422,19174,credit_card,3,198.48
33423,92171,credit_card,6,137.20
33424,25012,credit_card,3,281.26
33425,97009,credit_card,1,150.17
33426,13481,credit_card,3,153.10
33427,11541,credit_card,5,891.34
33428,86486,boleto,1,38.82
33429,18475,credit_card,2,66.11
33430,95533,boleto,1,53.50
33431,6467,boleto,1,129.83
33432,17574,credit_card,10,130.53
33433,35077,credit_card,12,126.86
33434,55789,boleto,1,324.35
33435,79237,credit_card,2,36.35
33436,19742,boleto,1,38.13
33437,95433,credit_card,2,191.40
33438,27949,credit_card,8,573.45
33439,84374,boleto,1,27.68
33440,17125,boleto,1,84.08
33441,24500,credit_card,3,96.67
33442,95424,boleto,1,53.95
33443,98034,credit_card,1,61.59
33444,33810,credit_card,3,39.60
33445,16613,credit_card,1,301.67
33446,78012,credit_card,2,206.96
33447,73458,credit_card,4,216.27
33448,27902,credit_card,1,93.32
33449,66393,credit_card,3,74.21
33450,40841,credit_card,8,82.78
33451,39551,credit_card,1,283.56
33452,10579,credit_card,3,32.68
33453,13780,credit_card,2,131.84
33454,11061,debit_card,1,71.46
33455,76742,credit_card,1,71.68
33456,93194,credit_card,10,356.03
33457,23925,credit_card,10,102.58
33458,584,credit_card,7,619.90
33459,69613,credit_card,1,14.52
33460,94301,credit_card,1,60.09
33461,12820,voucher,1,1.86
33462,5117,boleto,1,153.32
33463,79487,credit_card,1,30.26
33464,82835,credit_card,1,179.78
33465,77455,boleto,1,149.90
33466,5547,credit_card,3,39.84
33467,24266,credit_card,5,53.73
33468,87985,credit_card,3,32.77
33469,7395,credit_card,5,106.66
33470,84407,debit_card,1,152.02
33471,77394,credit_card,2,88.48
33472,90715,credit_card,10,310.90
33473,6531,voucher,1,100.00
33474,47978,credit_card,1,64.44
33475,89328,credit_card,1,26.27
33476,78149,credit_card,1,30.02
33477,39927,voucher,1,88.08
33478,88137,credit_card,1,175.77
33479,38556,boleto,1,74.34
33480,18550,credit_card,2,162.83
33481,88972,boleto,1,250.73
33482,18729,debit_card,1,91.69
33483,76857,credit_card,2,192.82
33484,61310,credit_card,3,32.01
33485,66550,credit_card,3,238.79
33486,13446,credit_card,3,116.94
33487,26742,credit_card,3,186.08
33488,87415,credit_card,2,72.37
33489,58668,credit_card,1,112.40
33490,52181,credit_card,1,78.80
33491,15707,boleto,1,53.15
33492,5755,credit_card,8,87.16
33493,88956,credit_card,4,123.85
33494,62525,credit_card,1,157.65
33495,66440,credit_card,2,23.46
33496,59659,credit_card,3,175.98
33497,79453,credit_card,1,23.68
33498,32924,credit_card,1,89.11
33499,52413,credit_card,7,86.15
33500,59524,credit_card,1,33.23
33501,14878,credit_card,2,119.12
33502,39189,credit_card,1,98.35
33503,74956,credit_card,1,46.13
33504,28879,credit_card,3,179.89
33505,69895,credit_card,6,66.72
33506,11185,boleto,1,111.02
33507,77816,boleto,1,60.86
33508,19459,voucher,1,46.04
33509,36677,boleto,1,46.85
33510,94624,credit_card,2,105.74
33511,4503,credit_card,4,171.04
33512,88074,credit_card,5,111.42
33513,95092,boleto,1,65.79
33514,69688,debit_card,1,173.85
33515,56503,credit_card,1,19.26
33516,47600,credit_card,1,25.38
33517,5224,credit_card,5,73.34
33518,75560,boleto,1,94.52
33519,36187,credit_card,4,124.84
33520,15742,credit_card,4,267.99
33521,13975,voucher,1,25.05
33522,23324,credit_card,6,266.96
33523,42670,boleto,1,129.38
33524,67373,credit_card,2,189.37
33525,94989,debit_card,1,44.52
33526,71382,credit_card,3,248.70
33527,88188,boleto,1,187.98
33528,84021,credit_card,5,271.94
33529,23408,credit_card,1,205.50
33530,46651,credit_card,1,6.48
33531,90277,credit_card,2,121.48
33532,62276,credit_card,1,77.18
33533,73571,credit_card,8,95.57
33534,27674,credit_card,4,173.65
33535,37007,credit_card,3,159.39
33536,40581,boleto,1,116.94
33537,37363,credit_card,1,112.92
33538,97377,credit_card,5,53.05
33539,39404,credit_card,1,76.33
33540,21971,credit_card,8,304.05
33541,73418,boleto,1,109.67
33542,91994,credit_card,2,118.07
33543,61398,credit_card,5,243.57
33544,37509,boleto,1,77.29
33545,8985,credit_card,1,53.69
33546,96158,credit_card,4,158.99
33547,2223,credit_card,3,113.76
33548,87026,credit_card,2,139.62
33549,90011,credit_card,6,116.58
33550,79954,boleto,1,50.23
33551,74222,credit_card,6,64.42
33552,4375,voucher,1,2.23
33553,93373,credit_card,5,251.68
33554,42713,boleto,1,1826.34
33555,21833,credit_card,4,98.24
33556,57518,credit_card,7,149.46
33557,26507,credit_card,1,31.51
33558,62916,credit_card,1,139.96
33559,8576,credit_card,6,78.44
33560,83792,boleto,1,114.79
33561,52170,credit_card,1,31.99
33562,68603,credit_card,2,103.46
33563,53923,credit_card,2,72.05
33564,98699,credit_card,1,74.64
33565,36662,credit_card,2,109.68
33566,1539,credit_card,3,148.49
33567,54609,credit_card,5,75.65
33568,89675,credit_card,6,198.79
33569,51207,boleto,1,34.23
33570,54728,boleto,1,43.27
33571,94885,voucher,1,37.74
33572,11978,boleto,1,148.86
33573,48277,credit_card,3,37.85
33574,27275,credit_card,1,86.64
33575,14172,credit_card,8,87.64
33576,26955,credit_card,5,269.12
33577,85544,credit_card,1,42.77
33578,12400,credit_card,1,103.80
33579,738,boleto,1,134.38
33580,17225,boleto,1,55.37
33581,7918,credit_card,1,51.94
33582,57860,credit_card,6,391.83
33583,4966,credit_card,2,69.16
33584,31384,credit_card,1,67.43
33585,15828,credit_card,1,83.61
33586,52806,credit_card,1,26.77
33587,61742,credit_card,10,128.09
33588,25867,boleto,1,101.00
33589,15076,credit_card,2,144.18
33590,65510,credit_card,1,302.35
33591,59275,credit_card,5,93.39
33592,75196,boleto,1,121.70
33593,33260,credit_card,4,174.75
33594,1255,credit_card,1,35.79
33595,31339,credit_card,4,40.55
33596,34146,credit_card,1,197.07
33597,36862,credit_card,1,63.74
33598,7197,credit_card,4,411.69
33599,54073,credit_card,1,70.89
33600,69109,credit_card,3,270.00
33601,46473,credit_card,10,425.20
33602,70680,credit_card,4,822.78
33603,75244,boleto,1,66.44
33604,69180,voucher,1,100.00
33605,53434,credit_card,1,31.11
33606,30446,voucher,1,26.95
33607,45909,credit_card,1,41.78
33608,84202,boleto,1,109.50
33609,64796,credit_card,1,65.48
33610,68270,boleto,1,32.41
33611,14023,credit_card,8,283.66
33612,85354,credit_card,8,86.15
33613,4837,boleto,1,52.10
33614,23961,boleto,1,749.99
33615,72392,boleto,1,147.15
33616,71760,credit_card,1,95.34
33617,80776,credit_card,15,165.90
33618,10552,credit_card,2,77.38
33619,71588,credit_card,1,35.69
33620,72560,credit_card,1,63.73
33621,14346,credit_card,1,85.25
33622,32077,credit_card,1,451.28
33623,57838,credit_card,6,322.80
33624,52807,boleto,1,39.96
33625,28863,credit_card,2,123.09
33626,86048,credit_card,1,148.48
33627,6568,credit_card,1,133.76
33628,29913,credit_card,1,51.81
33629,17170,boleto,1,232.07
33630,3972,credit_card,1,45.09
33631,47104,credit_card,3,181.81
33632,45961,credit_card,4,174.04
33633,34982,credit_card,1,856.89
33634,4060,credit_card,4,219.44
33635,35008,credit_card,1,43.28
33636,27721,credit_card,10,150.45
33637,80175,credit_card,4,229.58
33638,74504,credit_card,1,84.66
33639,88770,credit_card,10,263.80
33640,90419,credit_card,8,335.48
33641,70131,credit_card,2,59.78
33642,59335,credit_card,1,122.21
33643,5884,credit_card,1,144.23
33644,9560,credit_card,7,146.00
33645,37095,credit_card,4,68.80
33646,85842,credit_card,1,188.40
33647,70544,credit_card,2,106.23
33648,32230,boleto,1,212.02
33649,2131,credit_card,1,87.64
33650,68060,credit_card,5,158.43
33651,67649,credit_card,4,47.19
33652,18583,credit_card,6,480.31
33653,58683,credit_card,10,420.47
33654,36364,credit_card,2,167.51
33655,28125,credit_card,10,124.40
33656,17647,credit_card,6,225.99
33657,84272,boleto,1,74.59
33658,81281,credit_card,1,6.58
33659,93223,credit_card,6,160.03
33660,48979,credit_card,4,370.02
33661,58332,credit_card,1,44.00
33662,73460,credit_card,2,214.56
33663,76838,credit_card,1,81.89
33664,97524,credit_card,1,95.22
33665,77786,credit_card,1,51.63
33666,72589,credit_card,2,108.98
33667,11540,credit_card,2,416.69
33668,61050,credit_card,2,121.39
33669,23597,credit_card,2,165.80
33670,64460,credit_card,1,62.18
33671,20984,credit_card,2,27.13
33672,63680,voucher,1,11.98
33673,58984,credit_card,4,171.79
33674,58950,credit_card,6,136.07
33675,93987,credit_card,3,326.53
33676,4982,boleto,1,556.83
33677,88576,credit_card,1,66.64
33678,614,credit_card,4,96.01
33679,22997,credit_card,2,163.06
33680,70194,boleto,1,86.15
33681,59200,voucher,1,30.00
33682,37948,credit_card,3,165.80
33683,58777,credit_card,2,65.23
33684,19731,credit_card,1,99.90
33685,60792,credit_card,1,73.34
33686,82905,boleto,1,63.88
33687,21846,credit_card,1,88.07
33688,97705,boleto,1,144.89
33689,16428,voucher,1,100.00
33690,8386,credit_card,3,98.51
33691,94857,boleto,1,113.40
33692,44222,credit_card,5,261.72
33693,97995,credit_card,2,20.75
33694,89331,credit_card,5,178.27
33695,44545,boleto,1,191.46
33696,15529,credit_card,5,54.38
33697,84727,credit_card,4,42.77
33698,60039,credit_card,18,180.76
33699,203,credit_card,1,83.05
33700,13192,credit_card,7,96.14
33701,76635,credit_card,4,88.71
33702,83365,credit_card,1,722.76
33703,90336,voucher,1,52.13
33704,11818,credit_card,2,126.40
33705,59901,boleto,1,129.82
33706,86967,credit_card,2,41.62
33707,3477,credit_card,5,701.22
33708,2014,boleto,1,27.77
33709,69460,credit_card,3,85.14
33710,98665,credit_card,10,811.29
33711,60037,credit_card,10,677.40
33712,43446,boleto,1,57.73
33713,57197,credit_card,2,137.99
33714,23633,credit_card,4,239.77
33715,33550,credit_card,5,359.24
33716,54316,credit_card,10,122.86
33717,64766,boleto,1,245.35
33718,87880,boleto,1,94.40
33719,48112,credit_card,1,21.38
33720,8269,debit_card,1,77.99
33721,54488,boleto,1,48.27
33722,27272,credit_card,10,619.34
33723,16072,credit_card,2,158.30
33724,30571,credit_card,1,34.09
33725,84369,credit_card,1,46.14
33726,19482,boleto,1,220.20
33727,73786,credit_card,1,127.53
33728,57297,boleto,1,63.41
33729,64552,boleto,1,112.64
33730,37979,boleto,1,135.53
33731,14769,credit_card,1,43.23
33732,44125,credit_card,8,189.90
33733,26242,credit_card,1,96.33
33734,5265,credit_card,6,312.02
33735,76984,credit_card,3,39.42
33736,78093,boleto,1,134.23
33737,15632,credit_card,5,160.51
33738,9442,credit_card,10,480.12
33739,16121,credit_card,1,131.16
33740,30301,credit_card,1,53.00
33741,4747,credit_card,1,0.22
33742,58707,credit_card,3,96.71
33743,72404,credit_card,9,92.16
33744,44864,boleto,1,50.48
33745,73126,voucher,1,68.33
33746,46131,credit_card,1,94.66
33747,61088,credit_card,1,162.15
33748,80444,credit_card,5,296.71
33749,55824,credit_card,5,398.42
33750,62899,credit_card,1,28.00
33751,31719,credit_card,4,85.81
33752,1532,voucher,1,10.93
33753,47318,credit_card,10,125.44
33754,25220,credit_card,1,134.10
33755,69104,boleto,1,55.62
33756,49045,boleto,1,79.31
33757,97810,boleto,1,136.75
33758,74236,credit_card,9,97.69
33759,93153,credit_card,8,194.17
33760,27824,credit_card,2,77.51
33761,17621,credit_card,4,115.81
33762,62619,credit_card,5,380.85
33763,38536,credit_card,6,66.10
33764,20974,credit_card,5,163.39
33765,14580,boleto,1,144.99
33766,13311,credit_card,1,76.58
33767,97513,credit_card,2,84.15
33768,53075,credit_card,1,99.75
33769,25254,boleto,1,164.26
33770,32371,credit_card,6,195.00
33771,57269,credit_card,2,119.95
33772,76361,credit_card,4,115.45
33773,38408,credit_card,1,112.71
33774,78155,credit_card,1,238.69
33775,36337,credit_card,4,239.95
33776,52688,credit_card,1,41.20
33777,14091,credit_card,2,129.10
33778,40386,credit_card,10,262.76
33779,98996,boleto,1,157.21
33780,41622,credit_card,3,98.65
33781,68341,credit_card,2,112.61
33782,424,voucher,1,21.13
33783,13892,credit_card,1,40.23
33784,42646,credit_card,2,76.65
33785,13933,credit_card,1,32.94
33786,27784,boleto,1,183.92
33787,54929,credit_card,1,91.41
33788,17493,credit_card,4,99.56
33789,72600,credit_card,3,125.42
33790,35558,boleto,1,149.10
33791,6490,credit_card,5,189.39
33792,31822,credit_card,1,63.37
33793,98082,boleto,1,256.33
33794,15799,boleto,1,33.60
33795,40228,credit_card,10,864.60
33796,92124,credit_card,4,132.02
33797,93392,credit_card,2,171.22
33798,47134,credit_card,3,77.03
33799,36742,credit_card,3,39.09
33800,98202,credit_card,1,745.30
33801,7605,credit_card,3,49.24
33802,43516,credit_card,1,43.22
33803,31860,credit_card,5,136.30
33804,81873,credit_card,4,194.48
33805,10761,credit_card,1,79.81
33806,82409,credit_card,1,400.83
33807,15369,credit_card,3,53.72
33808,19393,credit_card,5,416.54
